zip,population,race_white,race_black,race_native,race_asian,race_other,race_hispanic
95369,1099,0.556869882,0.002729754,0.012738854,0.016378526,0.001819836,0.402183803
95370,26803,0.862478081,0.003395142,0.011342014,0.011827034,0.000932731,0.08431892
95372,1963,0.869587366,0.000509424,0.011207336,0.005094244,0.001018849,0.088639837
95374,2030,0.56453202,0.014778325,0.004926108,0.004433498,0.000492611,0.394581281
95375,106,0.924528302,0,0.009433962,0,0,0.066037736
95376,49859,0.375759642,0.063358671,0.004292104,0.083094326,0.002466957,0.427164604
95377,30902,0.337292085,0.072584299,0.002200505,0.230697042,0.00268591,0.288169051
95379,3898,0.798614674,0.004361211,0.051821447,0.008722422,0.001026167,0.104669061
95380,41201,0.442829058,0.011917186,0.005388219,0.033008908,0.001432004,0.480473775
95382,36176,0.625884564,0.015424591,0.00398054,0.071013932,0.002211411,0.244471473
95383,3937,0.871729743,0.002032004,0.011938024,0.011938024,0.002286005,0.07518415
95385,429,0.568764569,0.004662005,0.009324009,0.016317016,0,0.389277389
95386,9877,0.549255847,0.007390908,0.006783436,0.013566873,0.000809963,0.399615268
95387,636,0.161949686,0.004716981,0.006289308,0.031446541,0.012578616,0.778301887
95388,13074,0.252868288,0.012696956,0.003059507,0.057365764,0.000535414,0.657947071
95389,1272,0.775157233,0.022798742,0.024371069,0.027515723,0,0.110849057
95391,9959,0.289587308,0.087860227,0.003514409,0.378652475,0.002610704,0.176423336
95401,36981,0.535896812,0.019523539,0.009707688,0.041615965,0.001946946,0.358914037
95403,45164,0.59226375,0.02433354,0.011425029,0.054534585,0.002324861,0.281684527
95404,39761,0.685219185,0.017328538,0.006916325,0.039838032,0.002238374,0.216191746
95405,21399,0.777279312,0.012991261,0.007056405,0.03275854,0.003364643,0.131361279
95407,39352,0.354797723,0.025437081,0.012680423,0.060606831,0.001448465,0.51644135
95409,27187,0.786993784,0.014197962,0.006510465,0.040055909,0.001618421,0.118843565
95410,950,0.88,0.001052632,0.010526316,0.015789474,0,0.050526316
95412,401,0.53117207,0,0.19201995,0.002493766,0,0.266832918
95415,1592,0.451005025,0.005025126,0.005025126,0.004396985,0.001884422,0.513819095
95417,297,0.818181818,0,0.02020202,0,0,0.114478114
95420,374,0.906417112,0.002673797,0,0.021390374,0.002673797,0.034759358
95421,1592,0.834798995,0.001884422,0.012562814,0.023241206,0.002512563,0.093592965
95422,15585,0.676483799,0.038113571,0.018864293,0.00994546,0.002245749,0.21039461
95423,3747,0.826261009,0.018948492,0.020816653,0.012009608,0.000800641,0.089137977
95425,10841,0.653814224,0.003689697,0.014205332,0.010146665,0.001199151,0.298496449
95426,2147,0.875640429,0.006986493,0.012575687,0.00605496,0.000931532,0.063344201
95427,459,0.921568627,0.002178649,0.015250545,0.006535948,0,0.043572985
95428,2516,0.419316375,0.011526232,0.379968203,0.005166932,0.00317965,0.121224165
95429,70,0.757142857,0.014285714,0.1,0.014285714,0,0.028571429
95430,44,0.818181818,0,0,0,0,0.181818182
95431,631,0.849445325,0.06022187,0.001584786,0.038034865,0.001584786,0.045958796
95432,426,0.830985915,0.004694836,0.011737089,0.011737089,0.004694836,0.098591549
95435,82,0.426829268,0,0.012195122,0,0,0.56097561
95436,5418,0.826319675,0.007382798,0.009597638,0.012919897,0.002399409,0.11646364
95437,14799,0.72694101,0.007162646,0.014122576,0.01331171,0.001621731,0.210689911
95439,675,0.671111111,0.004444444,0.005925926,0.016296296,0.005925926,0.28
95441,2014,0.587884806,0.00347567,0.00347567,0.009433962,0,0.380834161
95442,3178,0.790119572,0.00566394,0.002517306,0.021711768,0.003146633,0.148835746
95443,233,0.811158798,0.0472103,0.008583691,0.012875536,0,0.077253219
95444,748,0.659090909,0.001336898,0.016042781,0.020053476,0,0.278074866
95445,2093,0.762541806,0.003344482,0.003344482,0.009555662,0.002388915,0.192068801
95446,4750,0.821684211,0.006105263,0.009894737,0.009473684,0.004421053,0.112631579
95448,16852,0.66828863,0.005162592,0.005577973,0.011511987,0.001542844,0.290766675
95449,1507,0.554080956,0.00398142,0.096217651,0.00928998,0,0.308560053
95450,387,0.875968992,0.007751938,0.005167959,0.010335917,0,0.07751938
95451,11213,0.723178454,0.009453313,0.013644876,0.009631678,0.002229555,0.219031481
95452,1393,0.888729361,0.003589375,0,0.019382627,0.000717875,0.070351759
95453,11256,0.734275053,0.009861407,0.040600569,0.014303483,0.000621891,0.174662402
95454,2556,0.750782473,0.008215962,0.097026604,0.008215962,0.001956182,0.097026604
95456,795,0.954716981,0,0.006289308,0.001257862,0.001257862,0.021383648
95457,2893,0.792602834,0.02143104,0.007604563,0.006913239,0.002073972,0.132042862
95458,3104,0.785760309,0.017074742,0.027706186,0.007731959,0.00128866,0.118234536
95459,504,0.662698413,0.003968254,0.055555556,0.003968254,0.007936508,0.228174603
95460,2285,0.905032823,0.003063457,0.004814004,0.007439825,0.001750547,0.043763676
95461,3413,0.762379139,0.006152945,0.017286844,0.009375916,0.000585995,0.169059478
95462,1417,0.862385321,0.006351447,0.00564573,0.011291461,0.000705716,0.067748765
95463,169,0.852071006,0,0.017751479,0.023668639,0.00591716,0.071005917
95464,2673,0.690609802,0.021698466,0.078563412,0.016835017,0.004489338,0.148896371
95465,2083,0.877580413,0.004320691,0.008641383,0.014402304,0,0.066730677
95466,946,0.579281184,0.003171247,0.005285412,0.005285412,0.002114165,0.39640592
95467,5498,0.809930884,0.011094944,0.009457985,0.012731903,0.000909422,0.129683521
95468,1258,0.686804452,0.000794913,0.085850556,0.000794913,0.001589825,0.20508744
95469,1767,0.75721562,0.002829655,0.014148274,0.003395586,0.003395586,0.203169213
95470,6032,0.739058355,0.004144562,0.045590186,0.007791777,0.00066313,0.177055703
95471,522,0.816091954,0.007662835,0.007662835,0.013409962,0,0.109195402
95472,28255,0.843248982,0.007396921,0.004813307,0.015784817,0.001521855,0.102176606
95476,35394,0.671582754,0.003531672,0.003192632,0.019523083,0.001384415,0.281968695
95482,31808,0.605350855,0.007859658,0.030055332,0.027728873,0.0013833,0.301087777
95485,2557,0.761439187,0.008603833,0.034024247,0.007039499,0.0023465,0.156824404
95486,62,0.870967742,0,0,0.016129032,0,0.048387097
95488,280,0.878571429,0.003571429,0.010714286,0.010714286,0.010714286,0.014285714
95490,13264,0.770958987,0.004749698,0.031664656,0.008971653,0.000904704,0.150784077
95492,28532,0.610051872,0.007044722,0.010444413,0.0278985,0.001857563,0.316031123
95493,198,0.954545455,0,0.01010101,0,0,0.035353535
95494,139,0.697841727,0.014388489,0,0,0,0.273381295
95497,1305,0.877394636,0.011494253,0.002298851,0.007662835,0.000766284,0.089655172
95501,23976,0.743618619,0.018685352,0.033742075,0.03645312,0.002293961,0.116116116
95503,24152,0.792232527,0.010061279,0.026954289,0.036187479,0.001366346,0.089185161
95511,360,0.819444444,0.002777778,0.044444444,0.002777778,0,0.061111111
95514,254,0.81496063,0,0.043307087,0.003937008,0.003937008,0.090551181
95519,17432,0.828361634,0.005908674,0.040098669,0.012563102,0.002638825,0.06797843
95521,20199,0.776474083,0.01772365,0.019555424,0.022525868,0.005940888,0.108866776
95524,1787,0.858981533,0.004476777,0.022383884,0.025181869,0.002238388,0.048684947
95525,1733,0.834968263,0.003462204,0.061165609,0.008655511,0.002308136,0.055395268
95526,378,0.822751323,0.002645503,0.068783069,0.007936508,0,0.058201058
95527,627,0.859649123,0.001594896,0.041467305,0.006379585,0.001594896,0.051036683
95528,1139,0.834942932,0.001755926,0.034240562,0.007023705,0.003511853,0.092186128
95531,24528,0.651989563,0.038486628,0.053775277,0.037426614,0.006400848,0.178122962
95536,2849,0.846963847,0.000702001,0.015795016,0.008424008,0.001053001,0.096876097
95537,276,0.724637681,0.02173913,0.043478261,0.076086957,0,0.065217391
95540,13657,0.762539357,0.005052354,0.029655122,0.008493813,0.002489566,0.157794538
95542,2533,0.863797868,0.006711409,0.024871694,0.009080142,0.001973944,0.063955784
95543,765,0.840522876,0.009150327,0.031372549,0.00130719,0.00130719,0.083660131
95545,153,0.888888889,0.006535948,0.006535948,0.013071895,0,0.026143791
95546,3494,0.121350887,0.00114482,0.760160275,0.001431025,0.00057241,0.070978821
95547,1222,0.874795417,0.000818331,0.025368249,0.004909984,0.003273322,0.056464812
95548,1373,0.520029133,0.008739985,0.286962855,0.002184996,0.002184996,0.113619811
95549,805,0.880745342,0.007453416,0.014906832,0.011180124,0.009937888,0.037267081
95550,128,0.78125,0,0.1171875,0.0390625,0,0.0234375
95551,1739,0.748706153,0.003450259,0.087981599,0.006900518,0.002300173,0.120759057
95552,697,0.866571019,0.00143472,0.037302726,0.00286944,0.005738881,0.041606887
95553,1062,0.838983051,0.001883239,0.018832392,0.007532957,0,0.097928437
95554,533,0.833020638,0,0.041275797,0.016885553,0,0.05065666
95555,410,0.790243902,0,0.097560976,0,0.004878049,0.048780488
95556,605,0.538842975,0,0.262809917,0.01322314,0,0.080991736
95558,425,0.903529412,0.007058824,0.009411765,0.011764706,0.004705882,0.025882353
95559,182,0.857142857,0,0.021978022,0.005494505,0,0.021978022
95560,1648,0.817354369,0.02184466,0.026092233,0.007281553,0.000606796,0.085558252
95562,3450,0.80115942,0.003188406,0.032463768,0.007536232,0.000289855,0.111304348
95563,652,0.771472393,0,0.108895706,0,0,0.078220859
95564,462,0.74025974,0.004329004,0.017316017,0.002164502,0.028138528,0.140692641
95565,1071,0.756302521,0.004668534,0.030812325,0.00280112,0.003734827,0.158730159
95567,1930,0.595854922,0.002072539,0.102590674,0.008290155,0.005699482,0.261139896
95568,136,0.514705882,0.007352941,0.323529412,0.014705882,0,0.080882353
95569,361,0.753462604,0.063711911,0.016620499,0.011080332,0,0.113573407
95570,2579,0.846064366,0.004265219,0.053509112,0.011244668,0.003101978,0.048856146
95571,271,0.848708487,0,0.029520295,0.003690037,0.007380074,0.070110701
95573,1744,0.775802752,0.003440367,0.091743119,0.008027523,0.000573394,0.061926606
95585,508,0.807086614,0.001968504,0.013779528,0.013779528,0,0.088582677
95587,201,0.835820896,0.004975124,0.034825871,0.014925373,0,0.059701493
95589,1612,0.8691067,0.007444169,0.007444169,0.009305211,0.004342432,0.05955335
95595,262,0.801526718,0,0.072519084,0,0,0.049618321
956,79304,0.006531827,0.000970947,6.30E-05,0.000680924,0.000479169,0.990857964
95601,198,0.893939394,0,0,0.01010101,0,0.080808081
95602,17509,0.834999143,0.005654235,0.007424753,0.014449712,0.000913816,0.116911303
95603,27844,0.838421204,0.007470191,0.008296222,0.018280419,0.001185175,0.097687114
95604,75,0.906666667,0,0,0.026666667,0,0.04
95605,14179,0.414063051,0.039353974,0.009450596,0.068340504,0.001763171,0.422808379
95606,196,0.653061224,0.010204082,0.153061224,0,0,0.168367347
95607,431,0.754060325,0.011600928,0.018561485,0.016241299,0.006960557,0.16937355
95608,59418,0.746087044,0.047325726,0.005890471,0.043219226,0.001817631,0.113248511
95610,44147,0.720139534,0.029582984,0.006002673,0.030285184,0.00169887,0.173918953
95612,1239,0.576271186,0.001614205,0.005649718,0.03874092,0.008878128,0.357546408
95614,3833,0.892512392,0.00234803,0.008348552,0.009131229,0.00234803,0.05791808
95615,834,0.411270983,0.001199041,0.005995204,0.022781775,0,0.543165468
95616,47032,0.578478483,0.020709304,0.002275047,0.232990304,0.003083007,0.120109713
95618,27281,0.579084344,0.021846706,0.002749166,0.216341043,0.002345955,0.132839705
95619,4842,0.795332507,0.004543577,0.011565469,0.006815366,0.002478315,0.145807518
95620,20553,0.487374106,0.025008515,0.005546636,0.03293923,0.001021749,0.415365154
95621,39819,0.729149401,0.031166026,0.006203069,0.03422989,0.001230568,0.154725131
95623,3806,0.854177614,0.002890173,0.009458749,0.013399895,0.001839201,0.092485549
95624,61989,0.446369517,0.082062947,0.004968623,0.232428334,0.002145542,0.170627047
95625,155,0.735483871,0,0.064516129,0.012903226,0,0.180645161
95626,5975,0.738242678,0.020920502,0.009707113,0.036485356,0.000502092,0.156987448
95627,3513,0.440364361,0.012524907,0.010532309,0.036720751,0.001707942,0.481354967
95628,40196,0.798711315,0.02052443,0.005970743,0.037317146,0.001716589,0.098940193
95629,832,0.879807692,0,0.007211538,0.001201923,0.003605769,0.090144231
95630,72180,0.664865614,0.056525353,0.003990025,0.123538376,0.006082017,0.111679135
95631,6076,0.883805135,0.003949967,0.014154049,0.007077024,0.000987492,0.064022383
95632,29269,0.513717585,0.015955448,0.005876525,0.03269671,0.000854146,0.401141139
95633,3349,0.878172589,0.002090176,0.01224246,0.005673335,0.000597193,0.071364586
95634,3232,0.866027228,0.015470297,0.016707921,0.007425743,0.001237624,0.066212871
95635,1262,0.841521395,0.014263074,0.011885895,0.012678288,0,0.089540412
95636,1101,0.834695731,0.004541326,0.012715713,0.006357856,0.002724796,0.091734787
95637,370,0.672972973,0.097297297,0.005405405,0.002702703,0.005405405,0.2
95638,2255,0.719733925,0.009312639,0.011086475,0.018181818,0,0.216851441
95639,283,0.35335689,0,0.028268551,0.038869258,0,0.498233216
95640,11353,0.648110632,0.07169911,0.017792654,0.011186471,0.00827975,0.216066238
95641,1986,0.621852971,0.010574018,0.004531722,0.030715005,0.001007049,0.298086606
95642,7164,0.841987716,0.003908431,0.014656616,0.012423227,0.001675042,0.100642099
95645,2037,0.348060874,0.002945508,0.013745704,0.009327442,0.001472754,0.605301915
95646,158,0.936708861,0,0.018987342,0.006329114,0,0.037974684
95648,47354,0.72329687,0.012269291,0.006124087,0.056214892,0.001478228,0.170397432
95650,12447,0.850486061,0.004177714,0.008034064,0.026110709,0.001124769,0.076805656
95651,637,0.896389325,0.003139717,0.004709576,0.009419152,0,0.054945055
95652,739,0.580514208,0.124492558,0.01082544,0.036535859,0,0.148849797
95653,527,0.222011385,0.001897533,0.0056926,0.003795066,0.001897533,0.747628083
95655,4314,0.481455726,0.099443672,0.006258693,0.177329624,0.002549838,0.152758461
95658,6285,0.85505171,0.004455052,0.008750994,0.01893397,0.000636436,0.084805091
95659,702,0.746438746,0.008547009,0.001424501,0.035612536,0.001424501,0.16951567
95660,30714,0.520023442,0.105489353,0.008237286,0.046070196,0.00188839,0.262616396
95661,29791,0.748514652,0.016347219,0.00476654,0.063777651,0.002215434,0.13151623
95662,31558,0.816052982,0.012928576,0.006622726,0.029025921,0.001869573,0.099784524
95663,2377,0.852334876,0.005469079,0.013883046,0.022297013,0.000420698,0.079091292
95664,1380,0.887681159,0.006521739,0.004347826,0.004347826,0,0.065942029
95665,4426,0.856529598,0.009941256,0.012200633,0.005648441,0.000677813,0.086985992
95666,5336,0.885869565,0.001874063,0.016491754,0.007308846,0.001686657,0.062968516
95667,36726,0.833278876,0.004247672,0.012797473,0.010020149,0.001198061,0.111147416
95668,815,0.773006135,0.003680982,0.006134969,0.046625767,0,0.139877301
95669,2443,0.805566926,0.006958657,0.013917315,0.009005321,0.000818666,0.131395825
95670,52973,0.564079814,0.083797406,0.005984181,0.104317294,0.002491835,0.187472864
95672,4773,0.848522942,0.00796145,0.006494867,0.02849361,0.001466583,0.077309868
95673,15455,0.684826917,0.021999353,0.009446781,0.045745713,0.001358784,0.19967648
95674,935,0.671657754,0.005347594,0.007486631,0.065240642,0,0.229946524
95675,381,0.826771654,0,0.010498688,0.010498688,0,0.081364829
95677,23333,0.782454035,0.012643038,0.006857241,0.042429178,0.00248575,0.119401706
95678,41192,0.67741309,0.016872208,0.005753544,0.069115362,0.002014954,0.192391727
95679,55,0.872727273,0,0,0.018181818,0,0.109090909
95680,146,0.417808219,0,0,0.020547945,0,0.554794521
95681,1226,0.729200653,0.006525285,0.013050571,0.013866232,0,0.205546493
95682,29114,0.835611733,0.00577042,0.010098235,0.019028646,0.002301298,0.099264958
95683,6180,0.817475728,0.027184466,0.004692557,0.029773463,0.000809061,0.093042071
95684,3422,0.861776739,0.004383402,0.010520164,0.009351257,0.001753361,0.078316774
95685,4680,0.861111111,0.004059829,0.009401709,0.016025641,0.001068376,0.082692308
95686,1405,0.303914591,0.033451957,0,0.046975089,0.000711744,0.597864769
95687,65096,0.531476588,0.122311663,0.006190857,0.06106366,0.010953054,0.214990168
95688,34379,0.618866168,0.040664359,0.004188604,0.046714564,0.001599814,0.24509148
95689,1244,0.919614148,0.004823151,0.008038585,0.009646302,0.001607717,0.03778135
95690,2533,0.407422029,0.010264508,0.005132254,0.050532965,0.002763522,0.506908804
95691,34737,0.498344704,0.046693727,0.007657541,0.115122204,0.002763624,0.268935141
95692,4769,0.714824911,0.007548752,0.014468442,0.04906689,0.001677501,0.164604739
95693,6758,0.729209825,0.030334418,0.007694584,0.056525599,0.002219592,0.139538325
95694,9156,0.464941022,0.007317606,0.004477938,0.009611184,0.001310616,0.490825688
95695,37946,0.496310547,0.010699415,0.007247141,0.030279871,0.001264955,0.433747958
95697,425,0.291764706,0,0.011764706,0,0.002352941,0.689411765
95698,236,0.631355932,0.008474576,0,0.004237288,0,0.351694915
95699,154,0.915584416,0,0,0,0,0.051948052
957,45680,0.005669877,0.000788091,6.57E-05,0.001488616,0.000262697,0.99150613
95701,983,0.93387589,0.001017294,0.001017294,0.01017294,0,0.034587996
95703,897,0.877369008,0.008918618,0.014492754,0.012263099,0,0.062430323
95709,4772,0.834870075,0.001257334,0.007544007,0.008801341,0.003772003,0.122380553
95713,9495,0.876250658,0.003580832,0.010215903,0.007582938,0.00147446,0.07161664
95714,382,0.87434555,0,0.015706806,0.005235602,0.018324607,0.04973822
95715,115,0.826086957,0,0.043478261,0,0,0.043478261
95717,231,0.878787879,0,0.017316017,0,0,0.086580087
95720,157,0.732484076,0.006369427,0.012738854,0.038216561,0.01910828,0.082802548
95721,37,0.945945946,0,0,0,0,0.054054054
95722,4585,0.904471101,0.00087241,0.00436205,0.009160305,0.00174482,0.052998909
95724,27,0.777777778,0.037037037,0,0,0,0.037037037
95726,8842,0.874010405,0.002375028,0.015268039,0.007803664,0.001017869,0.075661615
95728,386,0.911917098,0,0,0.012953368,0.007772021,0.038860104
95735,68,0.926470588,0,0,0,0,0.044117647
95736,240,0.679166667,0.041666667,0,0.095833333,0.008333333,0.116666667
95742,7749,0.436572461,0.06271777,0.003097174,0.31836366,0.002451929,0.118724997
95746,21460,0.825349487,0.008387698,0.004426841,0.066309413,0.002516309,0.061183597
95747,51870,0.712454212,0.02201658,0.00429921,0.104588394,0.002139965,0.116078658
95757,40222,0.276838546,0.13196758,0.001441997,0.335090249,0.001914375,0.182735816
95758,60435,0.367518822,0.127707454,0.002597832,0.232448085,0.002730206,0.194920162
95762,38797,0.763409542,0.014614532,0.0034281,0.088254246,0.002268217,0.09150192
95765,33974,0.736386649,0.015246954,0.00323777,0.090010008,0.001324542,0.112026844
95776,21902,0.330015524,0.015295407,0.004109214,0.108665875,0.00109579,0.510683956
95811,7595,0.516655695,0.124687294,0.011059908,0.104937459,0.003291639,0.191441738
95814,9922,0.511086475,0.133440839,0.011791977,0.090505946,0.00624874,0.206309212
95815,24680,0.351175041,0.1089141,0.008103728,0.088168558,0.001012966,0.392625608
95816,15579,0.710571924,0.039026895,0.00622633,0.045189037,0.002631748,0.157455549
95817,13534,0.420570415,0.188340476,0.007610463,0.075144082,0.00258608,0.252549136
95818,19811,0.581495129,0.079652718,0.005249609,0.123113422,0.003785776,0.156276816
95819,17141,0.762382591,0.022577446,0.003558719,0.045096552,0.002391926,0.125955312
95820,34480,0.309222738,0.110933875,0.007598608,0.10562645,0.002436195,0.418358469
95821,33550,0.629359165,0.08247392,0.007123696,0.045245902,0.002354694,0.188554396
95822,42347,0.277563936,0.166151085,0.004982643,0.187805512,0.003046261,0.297707039
95823,73985,0.149800635,0.219679665,0.004095425,0.213921741,0.002541056,0.335865378
95824,30221,0.15906158,0.090036729,0.005790675,0.268588068,0.001091956,0.432546904
95825,31084,0.489319264,0.118485394,0.00614464,0.077467507,0.002573671,0.252058937
95826,36628,0.548187179,0.097575625,0.007262204,0.091623894,0.001856503,0.198864257
95827,20269,0.534609502,0.115003207,0.005032315,0.092012433,0.00207213,0.18713306
95828,57862,0.232812554,0.144689088,0.004545297,0.30607307,0.001780097,0.249853099
95829,24755,0.372126843,0.094203191,0.004685922,0.28794183,0.00274692,0.179155726
95830,934,0.579229122,0.03640257,0.004282655,0.175588865,0,0.174518201
95831,41321,0.375837952,0.130974565,0.004041529,0.275743569,0.002783089,0.154158902
95832,11924,0.103488762,0.214441463,0.004109359,0.301492788,0.002348205,0.279100973
95833,37293,0.32896254,0.138336953,0.006381895,0.095084868,0.002869171,0.372348698
95834,25899,0.292057608,0.157843932,0.004440326,0.204293602,0.003976988,0.273987413
95835,35936,0.370269368,0.128255788,0.002643589,0.25111309,0.002921861,0.177537845
95837,315,0.758730159,0.015873016,0.003174603,0.06984127,0,0.13015873
95838,36764,0.259492982,0.175633772,0.008241758,0.18072027,0.002012839,0.305897073
95841,19448,0.634512546,0.096770876,0.009666804,0.043860551,0.002056767,0.162895928
95842,31806,0.538609067,0.109790606,0.006445325,0.051279633,0.001980758,0.233572282
95843,45048,0.573454981,0.08522021,0.005616232,0.129950275,0.001664891,0.144468123
95864,22447,0.7725754,0.027665167,0.004677685,0.05345926,0.002717512,0.106562124
959,50560,0.009592563,0.001503165,1.98E-05,0.001582278,0.000237342,0.986372627
95901,31314,0.57146963,0.033180047,0.015105065,0.076834643,0.001021907,0.25538098
95903,1732,0.652424942,0.090646651,0.013856813,0.0352194,0.002309469,0.1426097
95910,86,0.953488372,0,0.011627907,0,0,0.023255814
95912,4685,0.369477054,0.003842049,0.010885806,0.008751334,0.001280683,0.590394877
95914,578,0.856401384,0.012110727,0.012110727,0.001730104,0,0.069204152
95915,44,0.954545455,0,0,0,0,0
95916,1441,0.841776544,0.0055517,0.026370576,0.00832755,0,0.064538515
95917,3155,0.659587956,0.008557845,0.012678288,0.018700475,0.000950872,0.275118859
95918,2339,0.82129115,0.005985464,0.018383925,0.02864472,0.001282599,0.084224027
95919,1378,0.84107402,0.002902758,0.026850508,0.009433962,0.000725689,0.062409289
95920,274,0.52189781,0.01459854,0.02919708,0.003649635,0.02189781,0.408759124
95922,687,0.807860262,0.001455604,0.029112082,0.013100437,0.001455604,0.081513828
95923,58,0.965517241,0,0,0.034482759,0,0
95925,295,0.769491525,0.020338983,0.027118644,0,0.003389831,0.091525424
95926,37725,0.750112657,0.022107356,0.006706428,0.041722995,0.001935056,0.139456594
95928,36511,0.732299855,0.015639122,0.011065158,0.042726849,0.001752896,0.16285503
95930,69,0.869565217,0,0.043478261,0,0,0.014492754
95932,7718,0.466442083,0.005960093,0.01930552,0.012308888,0.001813941,0.474345685
95934,274,0.828467153,0.003649635,0.03649635,0.003649635,0,0.109489051
95935,631,0.805071315,0.004754358,0.074484945,0.003169572,0,0.063391442
95936,352,0.914772727,0,0.022727273,0.005681818,0,0.036931818
95937,1491,0.489604292,0.071763917,0.006036217,0.012072435,0.002012072,0.386317907
95938,3787,0.837866385,0.002904674,0.009242144,0.005017164,0.003696858,0.120411936
95939,604,0.551324503,0.049668874,0.233443709,0.004966887,0.004966887,0.117549669
95941,563,0.85079929,0.007104796,0.017761989,0.017761989,0,0.051509769
95942,1301,0.915449654,0.005380477,0.004611837,0.003074558,0.004611837,0.041506533
95943,879,0.789533561,0,0.001137656,0.003412969,0,0.196814562
95944,46,0.97826087,0,0.02173913,0,0,0
95945,25199,0.862692964,0.00269852,0.010357554,0.012460812,0.001071471,0.081273066
95946,9790,0.887946885,0.003166496,0.009090909,0.010623085,0.000919305,0.061491318
95947,1899,0.749341759,0.001579779,0.095313323,0.007898894,0,0.100052659
95948,10810,0.523126735,0.003977798,0.009805735,0.03172988,0.001017576,0.4066605
95949,19741,0.892963882,0.00329264,0.008510207,0.008003647,0.00177296,0.06109113
95950,569,0.300527241,0,0,0.001757469,0,0.664323374
95951,2601,0.136101499,0.003844675,0.005767013,0.017685506,0.000384468,0.830065359
95953,10718,0.416682217,0.011382721,0.008863594,0.102724389,0.002145923,0.432356783
95954,12251,0.875601992,0.003346666,0.010284875,0.007346339,0.001061138,0.067423068
95955,1517,0.524060646,0.008569545,0.013183916,0.008569545,0.001318392,0.435728411
95956,401,0.907730673,0,0.02244389,0,0,0.052369077
95957,761,0.641261498,0.002628121,0.023653088,0.023653088,0,0.279894875
95959,17838,0.893149456,0.005325709,0.007175692,0.010875659,0.001737863,0.055219195
95960,796,0.845477387,0.002512563,0.032663317,0.028894472,0.001256281,0.031407035
95961,26510,0.507695209,0.032101094,0.018294983,0.070765749,0.001735194,0.319652961
95962,1567,0.867262285,0.004467135,0.014039566,0.017230377,0.00319081,0.061901723
95963,15493,0.582843865,0.005099077,0.011424514,0.019492674,0.000968179,0.362099012
95965,20384,0.676461931,0.016925039,0.030121664,0.106406986,0.00127551,0.125686813
95966,30643,0.72029501,0.024214339,0.035701465,0.054400679,0.000554776,0.119342101
95968,1412,0.544617564,0.002124646,0.040368272,0.041784703,0,0.327195467
95969,27549,0.877999201,0.003883989,0.009328832,0.012305347,0.000943773,0.069076917
95970,530,0.673584906,0,0.011320755,0.003773585,0,0.303773585
95971,5970,0.850083752,0.02361809,0.016247906,0.006867672,0.002177554,0.061976549
95973,31957,0.770629283,0.012078731,0.010795757,0.031792721,0.002033983,0.142535282
95974,8,1,0,0,0,0,0
95975,1769,0.881854155,0.002826456,0.014697569,0.014697569,0.000565291,0.054267948
95977,1678,0.845649583,0,0.017878427,0.013706794,0,0.095351609
95978,143,0.811188811,0.006993007,0.027972028,0.006993007,0,0.06993007
95979,597,0.7319933,0.058626466,0.023450586,0.005025126,0,0.154103853
95981,97,0.793814433,0.010309278,0.06185567,0,0,0.103092784
95982,3221,0.798199317,0.004656939,0.013349891,0.00962434,0.001862776,0.13908724
95983,428,0.89953271,0,0.030373832,0,0,0.030373832
95984,120,0.85,0,0.016666667,0,0,0.125
95986,162,0.895061728,0,0.024691358,0,0,0.049382716
95987,5992,0.261682243,0.009345794,0.009345794,0.019192256,0.001168224,0.690420561
95988,8857,0.628090776,0.008129163,0.017726092,0.037258665,0.001580671,0.287456249
95991,40593,0.49323775,0.023033528,0.009509029,0.085408814,0.001428818,0.348188111
95993,36067,0.500346577,0.017301134,0.009704162,0.240912746,0.002800344,0.191393795
960,1779,0.005059022,0.001686341,0,0,0.000562114,0.992692524
96001,33865,0.833722132,0.011250554,0.022530636,0.020522664,0.001358335,0.073586299
96002,33298,0.78283981,0.010391014,0.019881074,0.04651931,0.00081086,0.102979158
96003,44461,0.838060323,0.009468973,0.017520973,0.025527991,0.001416972,0.075054542
96006,557,0.847396768,0.005385996,0.008976661,0.003590664,0,0.118491921
96007,22841,0.805087343,0.005122368,0.029683464,0.017906396,0.001006961,0.104067247
96008,1231,0.88058489,0.003249391,0.02112104,0.011372868,0.002437043,0.058489033
96009,569,0.824253076,0.001757469,0.012302285,0.003514938,0,0.142355009
96010,239,0.807531381,0.008368201,0.054393305,0.0041841,0,0.079497908
96011,218,0.770642202,0,0.146788991,0,0,0.036697248
96013,4212,0.804368471,0.003323837,0.056030389,0.003323837,0.000237417,0.099477683
96014,211,0.862559242,0,0.018957346,0.004739336,0,0.042654028
96015,465,0.858064516,0.004301075,0.030107527,0.002150538,0,0.08172043
96016,366,0.928961749,0,0.010928962,0,0,0.035519126
96017,171,0.865497076,0,0.011695906,0,0,0.070175439
96019,10082,0.815413608,0.005554453,0.031838921,0.022713747,0.000198373,0.085498909
96020,2416,0.860927152,0.003311258,0.017384106,0.008692053,0.000827815,0.078228477
96021,16097,0.579114121,0.004907747,0.016276325,0.010374604,0.001242468,0.364912717
96022,15768,0.850900558,0.002663623,0.022387113,0.012874176,0.000824455,0.081938102
96023,1240,0.741935484,0.012903226,0.012903226,0.00483871,0,0.187096774
96024,1145,0.855021834,0.002620087,0.023580786,0.009606987,0,0.072489083
96025,2310,0.814285714,0.021645022,0.010822511,0.007359307,0.001731602,0.1
